blockid,dist2mid,rlmid_emp,rlmid_the,session_id,MDHM,Date,jul_day,Time,hour,dur_hr,treatment,species,num_idv,obs,foraging,block,block_ns,platform_bearing,platform_distance,tide_dist,tide_ht,fish,block_fac,x,y
2S,74.5,133.86441169209766,143.55687454503413,T043,9_2_11_31,2020-09-02,39,11:31:00,11,0.5,ON,HS,1,AB,0,2,S,270,78,78,-0.01,145,2,-1.432836755002403e-14,78
2S,74.5,133.86441169209766,143.55687454503413,T043,9_2_11_35,2020-09-02,39,11:35:00,11,0.5,ON,HS,1,AB,0,2,S,280,75,75,-0.02,145,2,13.023613325019747,73.86058147591561
2S,74.5,133.86441169209766,143.55687454503413,T044,9_2_12_21,2020-09-02,39,12:21:00,12,0.5,ON,HS,1,AB,0,2,S,300,40,39,0.04,145,2,20,34.64101615137754
2S,74.5,133.86441169209766,143.55687454503413,T044,9_2_12_30,2020-09-02,39,12:30:00,12,0.5,ON,HS,1,AB,0,2,S,310,72,72,0.08,145,2,46.28070789743083,55.15519990456642
2S,74.5,133.86441169209766,143.55687454503413,T044,9_2_12_34,2020-09-02,39,12:34:00,12,0.5,ON,HS,1,AB,0,2,S,230,79,79,0.1,145,2,-50.780221165236625,60.51751100639925
2S,74.5,133.86441169209766,143.55687454503413,T045,9_2_13_46,2020-09-02,39,13:46:00,13,0.5,ON,HS,2,AB,0,2,S,10,45,44,0.71,145,2,44.31634888554936,-7.814167995011865
2S,74.5,133.86441169209766,143.55687454503413,T045,9_2_13_51,2020-09-02,39,13:51:00,13,0.5,ON,HS,1,AB,0,2,S,5,82,82,0.77,145,2,81.68796524352314,-7.14677090530797
2S,74.5,133.86441169209766,143.55687454503413,T045,9_2_13_55,2020-09-02,39,13:55:00,13,0.5,ON,HS,1,AB,0,2,S,285,50,49,0.81,145,2,12.940952255126014,48.29629131445342
2S,74.5,133.86441169209766,143.55687454503413,T045,9_2_13_59,2020-09-02,39,13:59:00,13,0.5,ON,HS,1,AB,0,2,S,300,60,60,0.86,145,2,30,51.96152422706631
2S,74.5,133.86441169209766,143.55687454503413,T046,9_2_14_24,2020-09-02,39,14:24:00,14,0.5,ON,HS,1,AB,0,2,S,290,66,66,1.17,145,2,22.573329459494158,62.01971297186995
2S,74.5,133.86441169209766,143.55687454503413,T046,9_2_14_30,2020-09-02,39,14:30:00,14,0.5,ON,HS,1,AB,0,2,S,285,56,55,1.25,145,2,14.493866525741137,54.09184627218783
2S,74.5,133.86441169209766,143.55687454503413,T046,9_2_14_43,2020-09-02,39,14:43:00,14,0.5,ON,HS,1,AB,0,2,S,280,50,49,1.42,145,2,8.682408883346499,49.24038765061041
2S,74.5,133.86441169209766,143.55687454503413,T052,9_3_14_22,2020-09-03,40,14:22:00,14,0.5,ON,HS,1,AB,0,2,S,295,58,57,0.89,407,2,24.511859180960577,52.56585164812569
2S,74.5,133.86441169209766,143.55687454503413,T057,9_4_13_9,2020-09-04,41,13:09:00,13,0.5,ON,HS,1,AB,0,2,S,305,111,111,0.43,195,2,63.66698443496611,90.9258769160781
2S,74.5,133.86441169209766,143.55687454503413,T058,9_4_13_51,2020-09-04,41,13:51:00,13,0.5,ON,HS,2,AB,0,2,S,300,75,75,0.57,195,2,37.5,64.9519052838329
2S,74.5,133.86441169209766,143.55687454503413,T059,9_4_15_23,2020-09-04,41,15:23:00,15,0.5,ON,HS,1,AB,0,2,S,295,100,100,1.38,195,2,42.26182617406996,90.63077870366499
2S,74.5,133.86441169209766,143.55687454503413,T062,9_5_10_0,2020-09-05,42,10:00:00,10,0.5,ON,HS,1,AB,0,2,S,310,43,42,2.15,65,2,27.63986721652119,32.93991105411606
2S,74.5,133.86441169209766,143.55687454503413,T062,9_5_10_8,2020-09-05,42,10:08:00,10,0.5,ON,HS,1,AB,0,2,S,300,60,59,2.08,65,2,30,51.96152422706631
2S,74.5,133.86441169209766,143.55687454503413,C017,9_5_10_47,2020-09-05,42,10:47:00,10,0.5,OFF,SL,1,AB,0,2,S,295,52,51,1.72,65,2,21.97614961051638,47.12800492590579
2S,74.5,133.86441169209766,143.55687454503413,C018,9_5_11_3,2020-09-05,42,11:03:00,11,0.5,OFF,SL,1,AB,0,2,S,300,70,70,1.57,65,2,35,60.6217782649107
2S,74.5,133.86441169209766,143.55687454503413,C018,9_5_11_5,2020-09-05,42,11:05:00,11,0.5,OFF,SL,1,AB,0,2,S,310,56,55,1.56,65,2,35.996106142446195,42.89848881466278
2S,74.5,133.86441169209766,143.55687454503413,C018,9_5_11_10,2020-09-05,42,11:10:00,11,0.5,OFF,SL,1,AB,0,2,S,310,63,62,1.51,65,2,40.495619410251976,48.26079991649562
2S,74.5,133.86441169209766,143.55687454503413,C019,9_5_12_22,2020-09-05,42,12:22:00,12,0.5,OFF,SL,1,AB,0,2,S,310,47,46,0.94,65,2,30.211017655267344,36.004088826591975
2S,74.5,133.86441169209766,143.55687454503413,C022,9_5_14_56,2020-09-05,42,14:56:00,14,0.5,OFF,HS,1,AB,0,2,S,300,98,98,1.04,65,2,49,84.87048957087498
2S,74.5,133.86441169209766,143.55687454503413,C023,9_5_15_46,2020-09-05,42,15:46:00,15,0.5,OFF,HS,1,AB,0,2,S,310,65,64,1.47,65,2,41.78119462962505,49.79288880273358
2S,74.5,133.86441169209766,143.55687454503413,C024,9_6_9_50,2020-09-06,43,09:50:00,9,0.5,OFF,HS,1,LB,0,2,S,316,50,49,2.57,164,2,35.96699001693254,34.73291852294988
2S,74.5,133.86441169209766,143.55687454503413,C024,9_6_10_0,2020-09-06,43,10:00:00,10,0.5,OFF,HS,1,LB,0,2,S,308,50,49,2.51,164,2,30.783073766282925,39.400537680336086
2S,74.5,133.86441169209766,143.55687454503413,C024,9_6_10_8,2020-09-06,43,10:08:00,10,0.5,OFF,HS,1,LB,0,2,S,307,55,54,2.46,164,2,33.09982627336264,43.924953052601126
2S,74.5,133.86441169209766,143.55687454503413,T063,9_6_10_39,2020-09-06,43,10:39:00,10,0.5,ON,SL,1,LB,0,2,S,301,98,98,2.24,164,2,50.4737313411853,84.00239546880701
2S,74.5,133.86441169209766,143.55687454503413,T065,9_6_12_39,2020-09-06,43,12:39:00,12,0.5,ON,HS,1,LB,0,2,S,304,47,46,1.35,164,2,26.28206646312511,38.96476591008695
2S,74.5,133.86441169209766,143.55687454503413,T065,9_6_12_43,2020-09-06,43,12:43:00,12,0.5,ON,HS,1,LB,0,2,S,301,87,87,1.33,164,2,44.8083125171747,74.57355516108377
2S,74.5,133.86441169209766,143.55687454503413,T066,9_6_13_6,2020-09-06,43,13:06:00,13,0.5,ON,HS,1,LB,0,2,S,292,64,64,1.2,164,2,23.974821978618365,59.339766692274395
2S,74.5,133.86441169209766,143.55687454503413,T070,9_7_10_22,2020-09-07,44,10:22:00,10,0.5,ON,HS,1,AC,0,2,S,312,59,58,2.64,181,2,39.47870577517261,43.84554470316629
2S,74.5,133.86441169209766,143.55687454503413,T071,9_7_11_6,2020-09-07,44,11:06:00,11,0.5,ON,HS,1,AC,0,2,S,306,98,98,2.42,181,2,57.60295472466235,79.28366544874486
2S,74.5,133.86441169209766,143.55687454503413,T075,9_7_14_4,2020-09-07,44,14:04:00,14,0.5,ON,HS,1,AC,0,2,S,313,59,58,1.47,181,2,40.23790324368742,43.14986839553106
2S,74.5,133.86441169209766,143.55687454503413,T075,9_7_14_10,2020-09-07,44,14:10:00,14,0.5,ON,HS,1,AC,0,2,S,305,97,97,1.45,181,2,55.63691432605147,79.45774829603221
2S,74.5,133.86441169209766,143.55687454503413,T076,9_7_14_27,2020-09-07,44,14:27:00,14,0.5,ON,HS,1,AC,1,2,S,298,105,105,1.42,181,2,49.2945140925185,92.70949725018734
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_9_50,2020-09-09,46,09:50:00,9,0.5,ON,HS,1,AMB,0,2,S,295,65,64,2.57,270,2,27.470187013145473,58.91000615738224
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_9_53,2020-09-09,46,09:53:00,9,0.5,ON,HS,1,AMB,0,2,S,300,86,85,2.58,270,2,43,74.47818472546172
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_9_56,2020-09-09,46,09:56:00,9,0.5,ON,HS,1,AMB,0,2,S,303,60,59,2.59,270,2,32.678342100901595,50.320234076725455
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_10_0,2020-09-09,46,10:00:00,10,0.5,ON,HS,1,AMB,0,2,S,297,62,61,2.61,270,2,28.14741098385189,55.24240449967882
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_10_0,2020-09-09,46,10:00:00,10,0.5,ON,HS,1,AMB,0,2,S,297,65,64,2.61,270,2,29.50938248307053,57.91542407224392
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_10_3,2020-09-09,46,10:03:00,10,0.5,ON,HS,1,AMB,0,2,S,294,62,61,2.62,270,2,25.217671870699586,56.639818373841265
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_10_3,2020-09-09,46,10:03:00,10,0.5,ON,HS,1,AMB,0,2,S,293,74,73,2.62,270,2,28.91410350820624,68.1173591554806
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_10_4,2020-09-09,46,10:04:00,10,0.5,ON,HS,1,AMB,0,2,S,293,56,55,2.62,270,2,21.880943195399315,51.54827179333667
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_10_16,2020-09-09,46,10:16:00,10,0.5,ON,HS,1,AMB,0,2,S,296,73,72,2.66,270,2,32.00109371560265,65.61196537983919
2S,74.5,133.86441169209766,143.55687454503413,C025,9_9_10_18,2020-09-09,46,10:18:00,10,0.5,ON,HS,1,AMB,0,2,S,297,91,91,2.66,270,2,41.31313547629875,81.08159370114149
2S,74.5,133.86441169209766,143.55687454503413,C026,9_9_11_3,2020-09-09,46,11:03:00,11,0.5,OFF,HS,1,AMB,1,2,S,311,49,48,2.73,270,2,32.14689242053485,36.98076943091584
2S,74.5,133.86441169209766,143.55687454503413,C026,9_9_11_13,2020-09-09,46,11:13:00,11,0.5,OFF,HS,1,AMB,0,2,S,313,54,53,2.74,270,2,36.82791144337492,39.49309988743521
2S,74.5,133.86441169209766,143.55687454503413,C026,9_9_11_15,2020-09-09,46,11:15:00,11,0.5,OFF,HS,1,AMB,0,2,S,298,87,86,2.73,270,2,40.84402596237246,76.81644057872666
2S,74.5,133.86441169209766,143.55687454503413,C026,9_9_11_18,2020-09-09,46,11:18:00,11,0.5,OFF,HS,1,AMB,0,2,S,301,65,64,2.73,270,2,33.47747486915351,55.7158745456373
2S,74.5,133.86441169209766,143.55687454503413,C026,9_9_11_19,2020-09-09,46,11:19:00,11,0.5,OFF,SL,2,AMB,0,2,S,299,70,69,2.73,270,2,33.936673417243604,61.22337949975769
2S,74.5,133.86441169209766,143.55687454503413,C026,9_9_11_28,2020-09-09,46,11:28:00,11,0.5,OFF,HS,1,AMB,0,2,S,305,42,41,2.73,270,2,24.090210326743936,34.40438586013766
2S,74.5,133.86441169209766,143.55687454503413,C026,9_9_11_30,2020-09-09,46,11:30:00,11,0.5,OFF,HS,2,AMB,0,2,S,303,74,73,2.73,270,2,40.30328859111197,62.0616220279614
2S,74.5,133.86441169209766,143.55687454503413,C027,9_9_12_10,2020-09-09,46,12:10:00,12,0.5,OFF,HS,1,AB,0,2,S,305,62,61,2.67,270,2,35.56173905376485,50.78742674591749
2S,74.5,133.86441169209766,143.55687454503413,C027,9_9_12_16,2020-09-09,46,12:16:00,12,0.5,OFF,HS,1,AB,0,2,S,298,87,86,2.66,270,2,40.84402596237246,76.81644057872666
2S,74.5,133.86441169209766,143.55687454503413,C027,9_9_12_19,2020-09-09,46,12:19:00,12,0.5,OFF,HS,1,AB,0,2,S,305,98,98,2.66,270,2,56.210490762402515,80.27690034032119
2S,74.5,133.86441169209766,143.55687454503413,C027,9_9_12_26,2020-09-09,46,12:26:00,12,0.5,OFF,HS,1,AB,0,2,S,310,75,74,2.64,270,2,48.209070726490445,57.45333323392336
2S,74.5,133.86441169209766,143.55687454503413,C027,9_9_12_28,2020-09-09,46,12:28:00,12,0.5,OFF,HS,1,AB,0,2,S,300,86,85,2.64,270,2,43,74.47818472546172
2S,74.5,133.86441169209766,143.55687454503413,C028,9_9_12_58,2020-09-09,46,12:58:00,12,0.5,OFF,HS,1,AB,0,2,S,310,74,73,2.56,270,2,47.5662831168039,56.68728879080438
2S,74.5,133.86441169209766,143.55687454503413,C029,9_9_14_4,2020-09-09,46,14:04:00,14,0.5,OFF,HS,1,AB,1,2,S,300,42,41,2.36,270,2,21,36.373066958946424
2S,74.5,133.86441169209766,143.55687454503413,C030,9_9_14_23,2020-09-09,46,14:23:00,14,0.5,OFF,HS,1,AB,0,2,S,305,66,65,2.3,270,2,37.85604479916904,54.06403492307346
2S,74.5,133.86441169209766,143.55687454503413,C031,9_9_15_0,2020-09-09,46,15:00:00,15,0.5,OFF,HS,1,AB,0,2,S,300,75,74,2.2,270,2,37.5,64.9519052838329
2S,74.5,133.86441169209766,143.55687454503413,C032,9_10_10_23,2020-09-10,47,10:23:00,10,0.5,OFF,HS,1,AB,0,2,S,300,44,43,2.4,728,2,22,38.1051177665153
2S,74.5,133.86441169209766,143.55687454503413,C032,9_10_10_23,2020-09-10,47,10:23:00,10,0.5,OFF,HS,1,AB,0,2,S,300,60,59,2.4,728,2,30,51.96152422706631
2S,74.5,133.86441169209766,143.55687454503413,C032,9_10_10_30,2020-09-10,47,10:30:00,10,0.5,OFF,HS,1,AB,0,2,S,310,45,44,2.44,728,2,28.925442435894265,34.47199994035402
2S,74.5,133.86441169209766,143.55687454503413,C032,9_10_10_36,2020-09-10,47,10:36:00,10,0.5,OFF,HS,2,AB,0,2,S,295,62,61,2.47,728,2,26.202332227923375,56.19108279627229
2S,74.5,133.86441169209766,143.55687454503413,C032,9_10_10_38,2020-09-10,47,10:38:00,10,0.5,OFF,HS,2,AB,0,2,S,295,70,69,2.48,728,2,29.583278321848972,63.44154509256549
2S,74.5,133.86441169209766,143.55687454503413,T082,9_10_11_50,2020-09-10,47,11:50:00,11,0.5,ON,HS,1,AMB,0,2,S,294,50,49,2.73,728,2,20.336832153789988,45.677272882130055
2S,74.5,133.86441169209766,143.55687454503413,T082,9_10_12_1,2020-09-10,47,12:01:00,12,0.5,ON,HS,1,AMB,0,2,S,291,45,44,2.74,728,2,16.12655772953852,42.01111919237408
2S,74.5,133.86441169209766,143.55687454503413,T082,9_10_12_7,2020-09-10,47,12:07:00,12,0.5,ON,HS,1,AMB,0,2,S,283,56,55,2.75,728,2,12.597259043256434,54.56472362797317
2S,74.5,133.86441169209766,143.55687454503413,T082,9_10_12_10,2020-09-10,47,12:10:00,12,0.5,ON,HS,1,AMB,0,2,S,308,44,43,2.75,728,2,27.089104914328974,34.67247315869576
2S,74.5,133.86441169209766,143.55687454503413,T082,9_10_12_13,2020-09-10,47,12:13:00,12,0.5,ON,HS,1,AMB,0,2,S,293,53,52,2.76,728,2,20.708749809931494,48.78675723297935
2S,74.5,133.86441169209766,143.55687454503413,T083,9_10_12_30,2020-09-10,47,12:30:00,12,0.5,ON,HS,1,AMB,1,2,S,302,56,55,2.77,728,2,29.675478797059462,47.490693384759865
2S,74.5,133.86441169209766,143.55687454503413,T083,9_10_12_38,2020-09-10,47,12:38:00,12,0.5,ON,HS,1,AMB,0,2,S,296,65,64,2.77,728,2,28.49412454129003,58.421613009445856
2S,74.5,133.86441169209766,143.55687454503413,T083,9_10_12_48,2020-09-10,47,12:48:00,12,0.5,ON,HS,1,AMB,0,2,S,303,45,44,2.77,728,2,24.5087565756762,37.74017555754409
2S,74.5,133.86441169209766,143.55687454503413,T084,9_10_13_27,2020-09-10,47,13:27:00,13,0.5,ON,HS,1,AMB,0,2,S,316,80,79,2.74,728,2,57.54718402709207,55.57266963671981
2S,74.5,133.86441169209766,143.55687454503413,T084,9_10_13_30,2020-09-10,47,13:30:00,13,0.5,ON,HS,3,AMB,0,2,S,296,63,62,2.74,728,2,27.617382247711877,56.624024916847524
2S,74.5,133.86441169209766,143.55687454503413,T085,9_11_9_40,2020-09-11,48,09:40:00,9,0.5,ON,HS,1,AB,0,2,S,315,45,44,1.57,1153,2,31.819805153394636,31.819805153394647
2S,74.5,133.86441169209766,143.55687454503413,T085,9_11_9_45,2020-09-11,48,09:45:00,9,0.5,ON,HS,1,AB,0,2,S,305,111,111,1.61,1153,2,63.66698443496611,90.9258769160781
2S,74.5,133.86441169209766,143.55687454503413,T086,9_11_10_32,2020-09-11,48,10:32:00,10,0.5,ON,HS,1,AB,0,2,S,305,55,54,2.01,1153,2,31.546703999307532,45.05336243589455
2S,74.5,133.86441169209766,143.55687454503413,T087,9_11_11_6,2020-09-11,48,11:06:00,11,0.5,ON,HS,1,AB,0,2,S,315,50,49,2.27,1153,2,35.35533905932737,35.355339059327385
2S,74.5,133.86441169209766,143.55687454503413,T087,9_11_11_10,2020-09-11,48,11:10:00,11,0.5,ON,HS,1,AB,0,2,S,295,80,79,2.3,1153,2,33.80946093925597,72.50462296293199
2N,90,131.84118131186463,141.9151498112135,B006,8_10_13_40,2020-08-10,1,13:40:00,13,0.5,OFF,HS,1,LB,0,2,N,NA,74,73,1.81,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B006,8_10_13_56,2020-08-10,1,13:56:00,13,0.5,OFF,HS,3,LB,0,2,N,NA,93,93,1.74,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B006,8_10_13_59,2020-08-10,1,13:59:00,13,0.5,OFF,HS,2,LB,0,2,N,NA,101,101,1.72,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B007,8_10_14_0,2020-08-10,16,14:00:00,14,0.5,OFF,HS,2,LB,0,2,N,NA,84,84,1.72,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B007,8_10_14_3,2020-08-10,16,14:03:00,14,0.5,OFF,HS,2,LB,0,2,N,NA,100,100,1.7,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B007,8_10_14_27,2020-08-10,16,14:27:00,14,0.5,OFF,HS,1,LB,0,2,N,NA,71,71,1.6,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B008,8_10_14_44,2020-08-10,16,14:44:00,14,0.5,OFF,HS,2,LB,0,2,N,NA,59,58,1.54,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B008,8_10_14_46,2020-08-10,16,14:46:00,14,0.5,OFF,HS,1,LB,0,2,N,NA,124,124,1.53,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B008,8_10_14_50,2020-08-10,16,14:50:00,14,0.5,OFF,HS,1,LB,0,2,N,NA,128,128,1.52,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B008,8_10_14_56,2020-08-10,16,14:56:00,14,0.5,OFF,HS,1,LB,0,2,N,NA,98,98,1.5,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B008,8_10_15_0,2020-08-10,16,15:00:00,15,0.5,OFF,HS,1,LB,0,2,N,NA,89,89,1.49,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B009,8_10_15_14,2020-08-10,16,15:14:00,15,0.5,OFF,HS,1,LB,0,2,N,NA,93,93,1.45,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B009,8_10_15_15,2020-08-10,16,15:15:00,15,0.5,OFF,HS,1,LB,0,2,N,NA,76,76,1.45,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B009,8_10_15_19,2020-08-10,16,15:19:00,15,0.5,OFF,HS,2,LB,0,2,N,NA,102,102,1.44,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B009,8_10_15_20,2020-08-10,16,15:20:00,15,0.5,OFF,HS,2,LB,0,2,N,NA,91,91,1.44,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B009,8_10_15_23,2020-08-10,16,15:23:00,15,0.5,OFF,HS,2,LB,1,2,N,NA,113,113,1.43,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B009,8_10_15_27,2020-08-10,16,15:27:00,15,0.5,OFF,HS,1,LB,0,2,N,NA,83,83,1.43,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B009,8_10_15_30,2020-08-10,16,15:30:00,15,0.5,OFF,HS,2,LB,0,2,N,NA,70,70,1.42,849,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B010,8_11_13_46,2020-08-11,17,13:46:00,13,0.5,OFF,HS,1,LB,0,2,N,NA,82,82,2.22,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B010,8_11_14_6,2020-08-11,17,14:06:00,14,0.5,OFF,HS,1,LB,0,2,N,NA,60,59,2.17,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B010,8_11_14_9,2020-08-11,17,14:09:00,14,0.5,OFF,HS,1,LB,0,2,N,NA,76,75,2.16,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B010,8_11_14_14,2020-08-11,17,14:14:00,14,0.5,OFF,HS,1,LB,0,2,N,NA,53,52,2.14,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B011,8_11_15_13,2020-08-11,17,15:13:00,15,0.5,OFF,HS,1,LB,0,2,N,NA,70,69,1.97,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B011,8_11_15_14,2020-08-11,17,15:14:00,15,0.5,OFF,HS,2,LB,0,2,N,NA,53,52,1.97,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B011,8_11_15_17,2020-08-11,17,15:17:00,15,0.5,OFF,HS,1,LB,0,2,N,NA,77,77,1.96,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B011,8_11_15_18,2020-08-11,17,15:18:00,15,0.5,OFF,HS,1,LB,0,2,N,NA,93,93,1.96,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B011,8_11_15_19,2020-08-11,17,15:19:00,15,0.5,OFF,HS,2,LB,0,2,N,NA,53,52,1.95,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B011,8_11_15_31,2020-08-11,17,15:31:00,15,0.5,OFF,HS,2,LB,0,2,N,NA,68,67,1.92,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B012,8_11_16_1,2020-08-11,17,16:01:00,16,0.5,OFF,HS,1,LB,0,2,N,NA,76,76,1.86,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B012,8_11_16_7,2020-08-11,17,16:07:00,16,0.5,OFF,HS,1,LB,0,2,N,NA,69,68,1.85,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B012,8_11_16_19,2020-08-11,17,16:19:00,16,0.5,OFF,HS,1,LB,0,2,N,NA,53,52,1.83,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B012,8_11_16_23,2020-08-11,17,16:23:00,16,0.5,OFF,HS,1,LB,0,2,N,NA,60,59,1.83,891,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B013,8_12_11_40,2020-08-12,18,11:40:00,11,0.5,OFF,HS,3,LB,0,2,N,NA,93,93,2.32,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B013,8_12_11_42,2020-08-12,18,11:42:00,11,0.5,OFF,HS,1,LB,0,2,N,NA,73,72,2.33,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B013,8_12_11_52,2020-08-12,18,11:52:00,11,0.5,OFF,HS,1,LB,0,2,N,NA,73,72,2.36,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B014,8_12_13_43,2020-08-12,18,13:43:00,13,0.5,OFF,HS,1,LB,0,2,N,NA,111,111,2.52,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B014,8_12_13_59,2020-08-12,18,13:59:00,13,0.5,OFF,HS,1,LB,0,2,N,NA,58,57,2.51,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B014,8_12_14_1,2020-08-12,18,14:01:00,14,0.5,OFF,HS,2,LB,1,2,N,NA,82,81,2.51,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B015,8_12_14_26,2020-08-12,18,14:26:00,14,0.5,OFF,HS,4,LB,1,2,N,NA,56,55,2.49,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B015,8_12_14_28,2020-08-12,18,14:28:00,14,0.5,OFF,HS,2,LB,0,2,N,NA,62,61,2.48,137,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_31,2020-08-13,19,10:31:00,10,0.5,OFF,HS,2,LB,0,2,N,NA,62,61,1.48,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_33,2020-08-13,19,10:33:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,73,73,1.5,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_35,2020-08-13,19,10:35:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,97,97,1.51,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_35,2020-08-13,19,10:35:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,95,95,1.51,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_41,2020-08-13,19,10:41:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,78,78,1.56,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_43,2020-08-13,19,10:43:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,80,80,1.58,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_51,2020-08-13,19,10:51:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,85,85,1.65,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_52,2020-08-13,19,10:52:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,60,59,1.65,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_59,2020-08-13,19,10:59:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,116,116,1.71,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B016,8_13_10_59,2020-08-13,19,10:59:00,10,0.5,OFF,HS,1,LB,0,2,N,NA,75,75,1.71,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B017,8_13_11_36,2020-08-13,19,11:36:00,11,0.5,OFF,HS,1,LB,0,2,N,NA,89,89,2,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B018,8_13_12_4,2020-08-13,19,12:04:00,12,0.5,OFF,HS,1,LB,0,2,N,NA,56,55,2.19,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B018,8_13_12_11,2020-08-13,19,12:11:00,12,0.5,OFF,HS,1,LB,0,2,N,NA,64,63,2.24,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B018,8_13_12_11,2020-08-13,19,12:11:00,12,0.5,OFF,HS,3,LB,0,2,N,NA,91,91,2.24,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B018,8_13_12_15,2020-08-13,19,12:15:00,12,0.5,OFF,HS,1,LB,0,2,N,NA,118,118,2.26,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B018,8_13_12_16,2020-08-13,19,12:16:00,12,0.5,OFF,HS,1,LB,0,2,N,NA,75,74,2.27,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B018,8_13_12_24,2020-08-13,19,12:24:00,12,0.5,OFF,HS,1,LB,0,2,N,NA,94,94,2.31,202,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,B019,8_13_13_34,2020-08-13,19,13:34:00,13,0.5,OFF,HS,1,LB,1,2,N,NA,66,65,2.61,202,3,NA,NA
